"id","instrument","timeframe","ok_percent","ok_final_percent","avg_diff","avg_candle_size","side","volume","candle_count"
21936,RENUSDT,WEEKLY,55.882355,13.157895,16.441494,15.149367,SHORT,550764.0,68
21937,REQUSDT,WEEKLY,9.375,100.0,14.8115835,55.24996,LONG,405458.0,64
21938,REQUSDT,WEEKLY,54.79452,12.5,11.772924,9.990397,SHORT,405458.0,73
21939,REZUSDT,WEEKLY,33.333332,0.0,7.3901715,35.27045,LONG,6931875.0,3
21940,REZUSDT,WEEKLY,100.0,0.0,30.776,2.8957222,SHORT,6931875.0,8
21941,RIFUSDT,WEEKLY,5.5555553,100.0,13.593983,65.090034,LONG,1482083.0,18
21942,RIFUSDT,WEEKLY,28.571428,16.666666,18.183521,16.909145,SHORT,1482083.0,21
21943,RLCUSDT,WEEKLY,5.1282053,100.0,7.233849,40.552982,LONG,551771.0,39
21944,RLCUSDT,WEEKLY,45.16129,14.285714,15.910144,15.243489,SHORT,551771.0,31
21945,RNDRUSDT,WEEKLY,7.5757575,100.0,12.370245,58.706554,LONG,52004636,66
21946,RNDRUSDT,WEEKLY,44.444443,12.5,22.527025,18.221716,SHORT,52004636,72
21947,RONUSDT,WEEKLY,0.0,NaN,6.8993335,37.35748,LONG,705067.0,8
21948,RONUSDT,WEEKLY,15.384615,0.0,21.630295,23.944014,SHORT,705067.0,13
21949,ROSEUSDT,WEEKLY,4.6153846,100.0,6.484376,38.211784,LONG,1686658.0,65
21950,ROSEUSDT,WEEKLY,53.731342,5.5555553,16.64469,13.724619,SHORT,1686658.0,67
21951,RPLUSDT,WEEKLY,6.6666665,100.0,8.195342,43.25981,LONG,18412944,30
21952,RPLUSDT,WEEKLY,55.813953,0.0,15.612854,11.903533,SHORT,18412944,43
21953,RSRUSDT,WEEKLY,10.606061,100.0,10.044673,51.57072,LONG,2785770.0,66
21954,RSRUSDT,WEEKLY,58.333332,0.0,18.84568,13.188353,SHORT,2785770.0,72
21955,RSS3USDT,WEEKLY,5.4545455,100.0,15.627598,72.17791,LONG,1781115.0,55
21956,RSS3USDT,WEEKLY,47.142857,9.090909,17.395472,13.856217,SHORT,1781115.0,70
21957,RUNEUSDT,WEEKLY,7.352941,40.0,8.682185,48.808426,LONG,28951920,68
21958,RUNEUSDT,WEEKLY,59.420288,4.878049,18.911419,13.673614,SHORT,28951920,69
21959,RVNUSDT,WEEKLY,5.263158,100.0,8.0323,46.97984,LONG,1280413.0,57
21960,RVNUSDT,WEEKLY,41.89189,9.67742,16.544302,14.349256,SHORT,1280413.0,74
21961,SAFEUSDT,WEEKLY,25.0,100.0,9.0662155,17.152887,LONG,1617204.0,4
21962,SAFEUSDT,WEEKLY,75.0,0.0,13.232264,5.1455913,SHORT,1617204.0,8
21963,SAGAUSDT,WEEKLY,0.0,NaN,9.840155,33.906296,LONG,14702319,5
21964,SAGAUSDT,WEEKLY,100.0,20.0,20.539515,6.593619,SHORT,14702319,10
21965,SANDUSDT,WEEKLY,7.4626865,80.0,7.061585,49.94114,LONG,10769653,67
21966,SANDUSDT,WEEKLY,42.666668,3.125,18.40909,15.207461,SHORT,10769653,75
21967,SCAUSDT,WEEKLY,0.0,NaN,12.318177,41.28067,LONG,422410.0,7
21968,SCAUSDT,WEEKLY,100.0,8.333333,14.18007,9.610803,SHORT,422410.0,12
21969,SCRTUSDT,WEEKLY,4.0816326,100.0,10.727211,40.201057,LONG,444137.0,49
21970,SCRTUSDT,WEEKLY,54.166668,7.6923075,13.21129,10.41511,SHORT,444137.0,72
21971,SCUSDT,WEEKLY,6.3492064,50.0,8.580221,42.90024,LONG,1203385.0,63
21972,SCUSDT,WEEKLY,46.666668,2.857143,15.833423,13.030271,SHORT,1203385.0,75
21973,SEIUSDT,WEEKLY,11.538462,100.0,13.319479,67.93631,LONG,38191499,26
21974,SEIUSDT,WEEKLY,43.47826,0.0,21.578402,16.382578,SHORT,38191499,23
21975,SFPUSDT,WEEKLY,5.3333335,100.0,8.142151,32.062244,LONG,608451.0,75
21976,SFPUSDT,WEEKLY,40.625,15.384615,13.5087385,14.372915,SHORT,608451.0,64
21977,SHIB1000PERP,WEEKLY,0.0,NaN,10.627428,20.721424,LONG,181579.0,5
21978,SHIB1000PERP,WEEKLY,100.0,40.0,7.032888,4.6035643,SHORT,181579.0,5
21979,SHIB1000USDT,WEEKLY,6.1538463,100.0,9.913757,60.35466,LONG,269474942,65
21980,SHIB1000USDT,WEEKLY,67.08861,11.320755,16.750372,9.63633,SHORT,269474942,79
21981,SILLYUSDT,WEEKLY,9.090909,100.0,17.364168,109.05787,LONG,1110215.0,11
21982,SILLYUSDT,WEEKLY,26.31579,0.0,42.581966,40.454372,SHORT,1110215.0,19
21983,SKLUSDT,WEEKLY,6.779661,100.0,11.152316,54.640217,LONG,656193.0,59
21984,SKLUSDT,WEEKLY,53.968254,2.9411764,16.599566,12.66546,SHORT,656193.0,63
21985,SLERFUSDT,WEEKLY,0.0,NaN,31.90781,176.90314,LONG,4475216.0,9
21986,SLERFUSDT,WEEKLY,44.444443,25.0,23.395544,34.728653,SHORT,4475216.0,9
21987,SLPUSDT,WEEKLY,5.172414,100.0,11.029363,67.271355,LONG,9058189.0,58
21988,SLPUSDT,WEEKLY,49.382717,2.5,18.899063,12.671033,SHORT,9058189.0,81
21989,SNTUSDT,WEEKLY,5.263158,100.0,8.116146,34.456898,LONG,804154.0,19
21990,SNTUSDT,WEEKLY,47.36842,22.222221,12.081043,14.833663,SHORT,804154.0,19
21991,SNXUSDT,WEEKLY,7.4626865,100.0,9.327422,41.84271,LONG,3648579.0,67
21992,SNXUSDT,WEEKLY,49.275364,14.705882,16.949741,13.327733,SHORT,3648579.0,69
21993,SOL-02AUG24,WEEKLY,50.0,100.0,1.6055682,10.445431,LONG,3293.0,2
21994,SOL-02AUG24,WEEKLY,NaN,NaN,9.677265,0.8374034,SHORT,3293.0,0
21995,SOL-19JUL24,WEEKLY,66.666664,50.0,1.0729373,8.413904,LONG,93586.0,3
21996,SOL-19JUL24,WEEKLY,100.0,0.0,10.118096,2.777129,SHORT,93586.0,1
21997,SOL-26JUL24,WEEKLY,33.333332,100.0,1.8872774,13.40081,LONG,38169.0,3
21998,SOL-26JUL24,WEEKLY,100.0,0.0,14.924458,3.4109251,SHORT,38169.0,3
21999,SOL-30AUG24,WEEKLY,33.333332,100.0,4.3254285,13.20283,LONG,25083.0,3
22000,SOL-30AUG24,WEEKLY,NaN,NaN,10.675664,1.7982624,SHORT,25083.0,0
22001,SOLPERP,WEEKLY,10.638298,100.0,6.1315403,51.052017,LONG,2329089.0,47
22002,SOLPERP,WEEKLY,50.0,7.142857,20.203054,11.633186,SHORT,2329089.0,56
22003,SOLUSDT,WEEKLY,7.9365077,100.0,6.493863,46.4985,LONG,1199783212,63
22004,SOLUSDT,WEEKLY,52.439026,4.6511626,20.394312,13.479374,SHORT,1199783212,82
22005,SPECUSDT,WEEKLY,50.0,50.0,13.566529,42.517868,LONG,2255468.0,4
22006,SPECUSDT,WEEKLY,100.0,0.0,32.57772,3.6263828,SHORT,2255468.0,4
22007,SPELLUSDT,WEEKLY,6.6666665,100.0,11.719723,54.061874,LONG,2138445.0,60
22008,SPELLUSDT,WEEKLY,55.555557,7.5,17.486706,13.1271715,SHORT,2138445.0,72
22009,SSVUSDT,WEEKLY,8.333333,100.0,8.106096,40.62873,LONG,7406575.0,36
22010,SSVUSDT,WEEKLY,54.054054,5.0,18.749645,13.309786,SHORT,7406575.0,37
22011,STEEMUSDT,WEEKLY,5.263158,100.0,5.6289053,28.39858,LONG,879561.0,19
22012,STEEMUSDT,WEEKLY,45.0,11.111111,12.791332,15.422769,SHORT,879561.0,20
22013,STGUSDT,WEEKLY,6.122449,100.0,8.680418,44.021187,LONG,3264893.0,49
22014,STGUSDT,WEEKLY,47.058823,4.1666665,15.322031,12.43817,SHORT,3264893.0,51
22015,STMXUSDT,WEEKLY,5.172414,100.0,12.80099,58.062695,LONG,3896687.0,58
22016,STMXUSDT,WEEKLY,57.142857,19.444445,14.640168,13.884,SHORT,3896687.0,63
22017,STORJUSDT,WEEKLY,6.451613,100.0,10.251423,56.536804,LONG,3871869.0,62
22018,STORJUSDT,WEEKLY,47.36842,8.333333,18.884161,15.67122,SHORT,3871869.0,76
22019,STPTUSDT,WEEKLY,9.090909,100.0,5.5355763,27.365791,LONG,181720.0,22
22020,STPTUSDT,WEEKLY,40.0,12.5,12.888039,16.147974,SHORT,181720.0,20
22021,STRKPERP,WEEKLY,33.333332,0.0,5.932425,15.562612,LONG,16942.0,3
22022,STRKPERP,WEEKLY,100.0,12.5,12.829033,3.1988463,SHORT,16942.0,8
22023,STRKUSDT,WEEKLY,0.0,NaN,3.7284539,39.794262,LONG,36975619,5
22024,STRKUSDT,WEEKLY,50.0,0.0,23.237385,17.374882,SHORT,36975619,16
22025,STXUSDT,WEEKLY,5.7971015,75.0,9.92405,54.81295,LONG,24156398,69
22026,STXUSDT,WEEKLY,52.941177,13.888889,17.56044,14.940805,SHORT,24156398,68
22027,SUIPERP,WEEKLY,0.0,NaN,6.587966,28.100988,LONG,21442.0,6
22028,SUIPERP,WEEKLY,71.42857,20.0,12.137752,12.013958,SHORT,21442.0,7
22029,SUIUSDT,WEEKLY,6.6666665,100.0,10.15941,38.624756,LONG,28362006,30
22030,SUIUSDT,WEEKLY,67.64706,13.043478,17.222792,12.390021,SHORT,28362006,34
22031,SUNUSDT,WEEKLY,6.6666665,100.0,9.887117,43.538708,LONG,347662.0,60
22032,SUNUSDT,WEEKLY,50.0,3.030303,10.469261,7.0388827,SHORT,347662.0,66
22033,SUPERUSDT,WEEKLY,5.882353,100.0,11.248652,87.63255,LONG,2465238.0,17
22034,SUPERUSDT,WEEKLY,38.88889,0.0,29.642792,19.856651,SHORT,2465238.0,18
22035,SUSHIUSDT,WEEKLY,5.479452,50.0,8.500195,38.108704,LONG,4473173.0,73
22036,SUSHIUSDT,WEEKLY,46.153847,6.6666665,16.183363,15.722891,SHORT,4473173.0,65
22037,SWEATUSDT,WEEKLY,4.6511626,100.0,9.130337,37.283657,LONG,8405480.0,43
22038,SWEATUSDT,WEEKLY,63.82979,3.3333333,14.699658,10.997311,SHORT,8405480.0,47
22039,SXPUSDT,WEEKLY,3.0769231,100.0,6.3389473,37.935024,LONG,632735.0,65
22040,SXPUSDT,WEEKLY,52.77778,10.526316,15.413381,12.130674,SHORT,632735.0,72
22041,TAIKOUSDT,WEEKLY,0.0,NaN,12.933382,38.250607,LONG,8242716.0,5
22042,TAIKOUSDT,WEEKLY,100.0,0.0,15.394497,14.018829,SHORT,8242716.0,2
22043,TAOUSDT,WEEKLY,7.6923075,100.0,12.358473,43.225197,LONG,26280917,13
22044,TAOUSDT,WEEKLY,16.666666,0.0,21.035458,25.931885,SHORT,26280917,12
22045,THETAUSDT,WEEKLY,5.5555553,100.0,6.8022666,34.53036,LONG,3015224.0,72
22046,THETAUSDT,WEEKLY,56.962025,15.555555,15.245988,12.101221,SHORT,3015224.0,79
22047,TIAPERP,WEEKLY,0.0,NaN,11.59093,46.11899,LONG,112826.0,5
22048,TIAPERP,WEEKLY,100.0,20.0,15.170649,5.853338,SHORT,112826.0,5
22049,TIAUSDT,WEEKLY,5.0,0.0,12.768096,73.40697,LONG,68374554,20
22050,TIAUSDT,WEEKLY,55.555557,0.0,28.623758,17.645967,SHORT,68374554,18
22051,TLMUSDT,WEEKLY,6.1538463,100.0,8.157192,37.355976,LONG,6815636.0,65
22052,TLMUSDT,WEEKLY,56.944443,7.3170733,16.030096,13.102461,SHORT,6815636.0,72
22053,TNSRUSDT,WEEKLY,0.0,NaN,8.353571,43.394817,LONG,6972168.0,8
22054,TNSRUSDT,WEEKLY,57.142857,0.0,23.197931,26.653677,SHORT,6972168.0,7
22055,TOKENUSDT,WEEKLY,5.5555553,100.0,16.498968,103.20697,LONG,7266653.0,18
22056,TOKENUSDT,WEEKLY,55.0,0.0,34.614983,20.759737,SHORT,7266653.0,20
22057,TOMIUSDT,WEEKLY,8.333333,100.0,14.78602,42.05923,LONG,973389.0,12
22058,TOMIUSDT,WEEKLY,10.344828,33.333332,20.712267,31.597628,SHORT,973389.0,29
22059,TONPERP,WEEKLY,0.0,NaN,4.9748473,16.28041,LONG,84406.0,6
22060,TONPERP,WEEKLY,75.0,0.0,9.263589,6.4556656,SHORT,84406.0,4
22061,TONUSDT,WEEKLY,7.6923075,100.0,6.651266,46.498966,LONG,48808352,26
22062,TONUSDT,WEEKLY,38.095238,25.0,16.06471,11.230236,SHORT,48808352,21
22063,TRBUSDT,WEEKLY,3.2786884,100.0,18.195463,91.53317,LONG,45232903,61
22064,TRBUSDT,WEEKLY,56.0,3.5714285,22.132057,14.011958,SHORT,45232903,50
22065,TRUUSDT,WEEKLY,8.333333,100.0,9.952957,46.11007,LONG,2458501.0,36
22066,TRUUSDT,WEEKLY,27.777779,10.0,21.146193,19.849485,SHORT,2458501.0,36
22067,TRXUSDT,WEEKLY,5.6179776,80.0,3.3071046,16.393095,LONG,2526158.0,89
22068,TRXUSDT,WEEKLY,40.322582,32.0,7.698885,8.3424015,SHORT,2526158.0,62
22069,TUSDT,WEEKLY,9.67742,100.0,8.923616,50.29654,LONG,533371.0,31
22070,TUSDT,WEEKLY,19.512196,0.0,17.256954,18.292414,SHORT,533371.0,41
22071,TWTUSDT,WEEKLY,9.756098,100.0,6.0983014,28.429644,LONG,1265589.0,41
22072,TWTUSDT,WEEKLY,27.659575,30.76923,12.575762,13.39223,SHORT,1265589.0,47
22073,UMAUSDT,WEEKLY,3.7037036,0.0,8.944385,72.58525,LONG,14062661,27
22074,UMAUSDT,WEEKLY,37.5,0.0,20.81365,14.834477,SHORT,14062661,32
22075,UNFIUSDT,WEEKLY,1.8181819,100.0,39.39831,205.27177,LONG,3873476.0,55
22076,UNFIUSDT,WEEKLY,57.894737,3.030303,21.263302,14.101991,SHORT,3873476.0,57
22077,UNIUSDT,WEEKLY,8.695652,100.0,6.45973,34.67763,LONG,21152279,69
22078,UNIUSDT,WEEKLY,42.028984,10.344828,15.675276,13.906306,SHORT,21152279,69
22079,USDCUSDT,WEEKLY,5.6603775,100.0,0.29460412,1.6535369,LONG,852801.0,53
22080,USDCUSDT,WEEKLY,24.489796,91.666664,0.14714743,0.18765898,SHORT,852801.0,49
22081,USTCUSDT,WEEKLY,7.6923075,100.0,12.010751,42.77691,LONG,8913701.0,13
22082,USTCUSDT,WEEKLY,57.142857,25.0,17.945919,16.47055,SHORT,8913701.0,21
22083,VANRYUSDT,WEEKLY,0.0,NaN,7.6439204,21.170084,LONG,1822209.0,9
22084,VANRYUSDT,WEEKLY,66.666664,16.666666,17.202215,19.7054,SHORT,1822209.0,9
22085,VELOUSDT,WEEKLY,66.666664,50.0,12.888191,23.4865,LONG,1700377.0,3
22086,VELOUSDT,WEEKLY,100.0,0.0,13.449615,2.851305,SHORT,1700377.0,6
22087,VETUSDT,WEEKLY,4.83871,66.666664,5.853069,34.095528,LONG,3744263.0,62
22088,VETUSDT,WEEKLY,55.555557,8.888889,14.082455,10.641649,SHORT,3744263.0,81
22089,VGXUSDT,WEEKLY,12.0,100.0,15.127279,54.598976,LONG,1327791.0,25
22090,VGXUSDT,WEEKLY,80.76923,14.285714,12.562438,9.422748,SHORT,1327791.0,26
22091,VRAUSDT,WEEKLY,5.882353,0.0,8.443479,60.084824,LONG,2963879.0,17
22092,VRAUSDT,WEEKLY,80.0,5.0,20.707151,12.278618,SHORT,2963879.0,25
22093,VTHOUSDT,WEEKLY,0.0,NaN,7.061584,38.393764,LONG,444974.0,8
22094,VTHOUSDT,WEEKLY,57.142857,12.5,15.100804,14.394766,SHORT,444974.0,14
22095,WAVESUSDT,WEEKLY,8.196721,100.0,11.667732,69.79463,LONG,34249258,61
22096,WAVESUSDT,WEEKLY,61.971832,0.0,18.455954,13.038746,SHORT,34249258,71
22097,WAXPUSDT,WEEKLY,8.695652,100.0,9.257145,45.240864,LONG,434969.0,23
22098,WAXPUSDT,WEEKLY,55.555557,20.0,14.046415,15.483529,SHORT,434969.0,18
22099,WIFPERP,WEEKLY,0.0,NaN,11.39427,44.528214,LONG,195831.0,5
22100,WIFPERP,WEEKLY,100.0,0.0,25.1827,9.981371,SHORT,195831.0,5
22101,WIFUSDT,WEEKLY,7.142857,100.0,20.043943,244.50685,LONG,316907882,14
22102,WIFUSDT,WEEKLY,35.714287,0.0,66.35778,35.47171,SHORT,316907882,14
22103,WLDPERP,WEEKLY,50.0,100.0,16.022768,45.178246,LONG,403008.0,2
22104,WLDPERP,WEEKLY,100.0,0.0,29.464119,0.30864197,SHORT,403008.0,8
22105,WLDUSDT,WEEKLY,4.5454545,100.0,13.559921,93.9761,LONG,454406903,22
22106,WLDUSDT,WEEKLY,46.666668,0.0,30.59302,19.075752,SHORT,454406903,30
22107,WOOUSDT,WEEKLY,5.882353,75.0,7.6949286,42.46251,LONG,2089640.0,68
22108,WOOUSDT,WEEKLY,58.90411,6.976744,19.21131,14.022406,SHORT,2089640.0,73
22109,WUSDT,WEEKLY,0.0,NaN,8.343615,23.49388,LONG,8963338.0,8
22110,WUSDT,WEEKLY,75.0,16.666666,13.76862,14.614255,SHORT,8963338.0,8
22111,XAIUSDT,WEEKLY,7.6923075,100.0,9.111765,61.131866,LONG,30000631,13
22112,XAIUSDT,WEEKLY,40.0,0.0,26.687653,21.162685,SHORT,30000631,15
22113,XCHUSDT,WEEKLY,50.0,100.0,3.4166322,9.3996725,LONG,322566.0,2
22114,XCHUSDT,WEEKLY,100.0,16.666666,8.265851,2.2828107,SHORT,322566.0,6
22115,XCNUSDT,WEEKLY,6.976744,100.0,13.188293,77.817825,LONG,511676.0,43
22116,XCNUSDT,WEEKLY,47.2973,14.285714,18.46301,13.533489,SHORT,511676.0,74
22117,XEMUSDT,WEEKLY,8.695652,100.0,6.226214,29.108215,LONG,14229849,69
22118,XEMUSDT,WEEKLY,51.47059,22.857143,11.545428,11.407198,SHORT,14229849,68
22119,XLMUSDT,WEEKLY,3.1746032,100.0,5.9404726,30.630589,LONG,14155440,63
22120,XLMUSDT,WEEKLY,44.31818,20.512821,11.547292,10.340008,SHORT,14155440,88
22121,XMRUSDT,WEEKLY,9.210526,57.142857,3.591446,17.692638,LONG,1006495.0,76
22122,XMRUSDT,WEEKLY,47.272728,34.615383,8.772914,9.135728,SHORT,1006495.0,55
22123,XNOUSDT,WEEKLY,4.0816326,100.0,11.467465,53.642807,LONG,329144.0,49
22124,XNOUSDT,WEEKLY,32.0,6.25,12.179114,11.285025,SHORT,329144.0,50
22125,XRDUSDT,WEEKLY,9.090909,100.0,7.2416015,56.018402,LONG,182120.0,11
22126,XRDUSDT,WEEKLY,57.142857,8.333333,16.413557,9.596295,SHORT,182120.0,21
22127,XRPPERP,WEEKLY,4.1666665,100.0,6.916271,37.745018,LONG,1869954.0,48
22128,XRPPERP,WEEKLY,47.272728,15.384615,11.32906,8.09069,SHORT,1869954.0,55
22129,XRPUSDT,WEEKLY,3.9473684,100.0,7.4458666,37.28431,LONG,1057144689,76
22130,XRPUSDT,WEEKLY,58.241756,16.981133,12.638735,9.186845,SHORT,1057144689,91
22131,XTZUSDT,WEEKLY,6.5934067,83.333336,6.656704,38.562393,LONG,1826443.0,91
22132,XTZUSDT,WEEKLY,34.615383,13.888889,16.460882,16.35593,SHORT,1826443.0,104
22133,XVGUSDT,WEEKLY,4.1666665,100.0,12.30536,61.777298,LONG,463005.0,24
22134,XVGUSDT,WEEKLY,38.70968,16.666666,17.782747,16.757526,SHORT,463005.0,31
22135,XVSUSDT,WEEKLY,6.8965516,100.0,8.82749,38.11835,LONG,625448.0,29
22136,XVSUSDT,WEEKLY,64.70588,18.181818,13.937307,11.981148,SHORT,625448.0,17
22137,YFIUSDT,WEEKLY,6.779661,75.0,6.464279,44.187843,LONG,2673764.0,59
22138,YFIUSDT,WEEKLY,48.05195,5.4054055,15.167051,10.777936,SHORT,2673764.0,77
22139,YGGUSDT,WEEKLY,5.0,66.666664,13.451451,81.56816,LONG,12151973,60
22140,YGGUSDT,WEEKLY,46.83544,0.0,26.005556,18.79363,SHORT,12151973,79
22141,ZBCNUSDT,WEEKLY,0.0,NaN,13.214482,40.220047,LONG,726269.0,5
22142,ZBCNUSDT,WEEKLY,100.0,55.555557,8.945287,7.3578596,SHORT,726269.0,9
22143,ZCXUSDT,WEEKLY,50.0,0.0,12.051964,18.32947,LONG,216383.0,2
22144,ZCXUSDT,WEEKLY,100.0,50.0,9.00141,2.7239044,SHORT,216383.0,2
22145,ZECUSDT,WEEKLY,6.451613,50.0,4.7785683,29.7072,LONG,7226336.0,62
22146,ZECUSDT,WEEKLY,49.35065,21.052631,14.173535,12.429278,SHORT,7226336.0,77
22147,ZENUSDT,WEEKLY,7.4626865,100.0,8.04745,38.848984,LONG,8989247.0,67
22148,ZENUSDT,WEEKLY,67.60564,6.25,14.673853,11.806417,SHORT,8989247.0,71
22149,ZETAUSDT,WEEKLY,10.0,100.0,16.198368,132.6625,LONG,10173997,10
22150,ZETAUSDT,WEEKLY,33.333332,0.0,34.761024,23.04568,SHORT,10173997,15
22151,ZEUSUSDT,WEEKLY,0.0,NaN,15.99353,69.926,LONG,17067379,6
22152,ZEUSUSDT,WEEKLY,0.0,NaN,32.212067,46.786137,SHORT,17067379,9
22153,ZILUSDT,WEEKLY,4.6875,100.0,7.821397,50.074764,LONG,2225046.0,64
22154,ZILUSDT,WEEKLY,46.969696,3.2258065,16.347437,12.627979,SHORT,2225046.0,66
22155,ZKFUSDT,WEEKLY,0.0,NaN,16.517605,59.730114,LONG,3583826.0,9
22156,ZKFUSDT,WEEKLY,94.44444,0.0,24.172709,13.788969,SHORT,3583826.0,18
22157,ZKJUSDT,WEEKLY,0.0,NaN,5.5956755,13.210432,LONG,1016387.0,5
22158,ZKJUSDT,WEEKLY,NaN,NaN,7.343589,19.064749,SHORT,1016387.0,0
22159,ZKUSDT,WEEKLY,33.333332,0.0,5.7620254,12.492125,LONG,16731468,3
22160,ZKUSDT,WEEKLY,100.0,0.0,13.00273,6.272631,SHORT,16731468,2
22161,ZROUSDT,WEEKLY,66.666664,50.0,8.316696,22.17163,LONG,43374206,3
22162,ZROUSDT,WEEKLY,50.0,0.0,25.563307,11.708373,SHORT,43374206,2
22163,ZRXUSDT,WEEKLY,7.6923075,80.0,10.192502,52.46939,LONG,1950173.0,65
22164,ZRXUSDT,WEEKLY,53.57143,3.3333333,17.026978,13.494232,SHORT,1950173.0,56
22165,"10000000AIDOGEUSDT",MONTHLY,66.666664,100.0,39.247204,63.066883,LONG,1168018.0,3
22166,"10000000AIDOGEUSDT",MONTHLY,100.0,0.0,49.40455,25.584873,SHORT,1168018.0,2
22167,"1000000BABYDOGEUSDT",MONTHLY,NaN,NaN,0.0,0.0,LONG,953485.0,0
22168,"1000000BABYDOGEUSDT",MONTHLY,100.0,100.0,0.0,0.0,SHORT,953485.0,2
22169,"1000000MOGUSDT",MONTHLY,33.333332,100.0,36.815014,90.42139,LONG,28893811,3
22170,"1000000MOGUSDT",MONTHLY,NaN,NaN,91.50239,37.89601,SHORT,28893811,0
22171,"1000000PEIPEIUSDT",MONTHLY,0.0,NaN,11.050626,111.105064,LONG,32805268,1
22172,"1000000PEIPEIUSDT",MONTHLY,NaN,NaN,109.41753,9.363092,SHORT,32805268,0
22173,"10000COQUSDT",MONTHLY,50.0,100.0,21.227581,25.808836,LONG,870938.0,2
22174,"10000COQUSDT",MONTHLY,100.0,0.0,30.109041,25.527788,SHORT,870938.0,3
22175,"10000LADYSUSDT",MONTHLY,0.0,NaN,89.20043,444.3164,LONG,9934916.0,9
22176,"10000LADYSUSDT",MONTHLY,66.666664,0.0,75.58309,45.107033,SHORT,9934916.0,6
22177,"10000NFTUSDT",MONTHLY,9.090909,100.0,11.070474,55.02089,LONG,67468.0,11
22178,"10000NFTUSDT",MONTHLY,60.0,8.333333,18.493961,13.7375145,SHORT,67468.0,20
22179,"10000SATSUSDT",MONTHLY,0.0,NaN,42.01663,533.7124,LONG,80993908,5
22180,"10000SATSUSDT",MONTHLY,100.0,0.0,120.30698,42.886703,SHORT,80993908,4
22181,"10000STARLUSDT",MONTHLY,66.666664,100.0,63.154854,81.04695,LONG,411017.0,3
22182,"10000STARLUSDT",MONTHLY,100.0,14.285714,30.244854,12.352759,SHORT,411017.0,7
22183,"10000WENUSDT",MONTHLY,25.0,100.0,55.08336,134.5808,LONG,4020226.0,4
22184,"10000WENUSDT",MONTHLY,100.0,0.0,98.04119,18.543758,SHORT,4020226.0,3
22185,"1000APUUSDT",MONTHLY,0.0,NaN,11.510643,48.21244,LONG,6501526.0,1
22186,"1000APUUSDT",MONTHLY,100.0,0.0,69.9938,33.292004,SHORT,6501526.0,1
22187,"1000BEERUSDT",MONTHLY,0.0,NaN,14.627763,18.1803,LONG,13408142,1
22188,"1000BEERUSDT",MONTHLY,100.0,0.0,10.8135195,7.2609835,SHORT,13408142,2
22189,"1000BONKUSDT",MONTHLY,0.0,NaN,130.78773,800.5739,LONG,112256171,8
22190,"1000BONKUSDT",MONTHLY,72.72727,0.0,156.37137,25.588274,SHORT,112256171,11
22191,"1000BTTUSDT",MONTHLY,8.333333,100.0,22.918587,166.5809,LONG,511358.0,12
22192,"1000BTTUSDT",MONTHLY,50.0,0.0,32.390816,16.831161,SHORT,511358.0,18
22193,"1000FLOKIUSDT",MONTHLY,0.0,NaN,44.133133,487.89963,LONG,49596096,8
22194,"1000FLOKIUSDT",MONTHLY,40.0,0.0,88.20821,29.756779,SHORT,49596096,10
22195,"1000LUNCUSDT",MONTHLY,10.0,100.0,31.396143,121.01741,LONG,7158433.0,10
22196,"1000LUNCUSDT",MONTHLY,76.92308,0.0,32.446747,22.544447,SHORT,7158433.0,13
22197,"1000PEPEPERP",MONTHLY,0.0,NaN,29.325531,160.3121,LONG,335655.0,1
22198,"1000PEPEPERP",MONTHLY,100.0,0.0,142.06467,11.0781,SHORT,335655.0,3
22199,"1000PEPEUSDT",MONTHLY,0.0,NaN,90.600716,386.16385,LONG,599501574,7
22200,"1000PEPEUSDT",MONTHLY,50.0,0.0,110.09045,35.775898,SHORT,599501574,8
22201,"1000RATSUSDT",MONTHLY,25.0,100.0,194.29872,321.4357,LONG,73485714,4
22202,"1000RATSUSDT",MONTHLY,100.0,0.0,144.97456,17.837597,SHORT,73485714,5
22203,"1000TURBOUSDT",MONTHLY,33.333332,100.0,171.13406,643.5332,LONG,25636253,3
22204,"1000TURBOUSDT",MONTHLY,100.0,0.0,483.87314,11.473986,SHORT,25636253,3
22205,"1000XECUSDT",MONTHLY,9.090909,100.0,18.001286,119.80375,LONG,984469.0,11
22206,"1000XECUSDT",MONTHLY,52.941177,0.0,38.18094,26.011429,SHORT,984469.0,17
22207,"1CATUSDT",MONTHLY,33.333332,100.0,31.867853,71.70724,LONG,709596.0,3
22208,"1CATUSDT",MONTHLY,100.0,0.0,51.06174,11.222354,SHORT,709596.0,5
22209,"1INCHUSDT",MONTHLY,7.6923075,100.0,11.9899645,45.432186,LONG,4101750.0,13
22210,"1INCHUSDT",MONTHLY,63.157894,0.0,27.096838,22.856003,SHORT,4101750.0,19
22211,AAVEUSDT,MONTHLY,6.25,100.0,16.408953,77.9498,LONG,13633965,16
22212,AAVEUSDT,MONTHLY,56.52174,7.6923075,36.749992,25.70369,SHORT,13633965,23
22213,ACEUSDT,MONTHLY,33.333332,0.0,10.276716,26.890926,LONG,3986982.0,3
22214,ACEUSDT,MONTHLY,100.0,0.0,33.694016,17.079805,SHORT,3986982.0,5
22215,ACHUSDT,MONTHLY,7.6923075,100.0,34.235325,200.04321,LONG,1634392.0,13
22216,ACHUSDT,MONTHLY,53.333332,0.0,45.16652,28.891994,SHORT,1634392.0,15
